IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4
155.245.28.14,100,44,TRUE,2018/6/4 06:05,R_1Edi81HjZB1ljv2,,,,,51.90859985,0.920898438,anonymous,EN,19.243,19.243,20.328,1,Candidate 1,23.559,23.559,24.609,1,Candidate 2,Scandal,Having an Extramarital Affair,EU Integration,Neutral,Gender,Female,Party Affiliation,Liberal Democrats,No Scandal,Oppose EU Integration,Female,Liberal Democrats,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Labour Party,Plagiarism,Support EU Integration,Male,Liberal Democrats
155.245.28.19,100,32,TRUE,2018/6/4 06:05,R_1pXuj20wZYb7RsV,,,,,51.90859985,0.920898438,anonymous,EN,12.529,12.529,15.11,1,Candidate 2,15.672,15.672,17.284,1,Candidate 2,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,No Scandal,Neutral,Male,Labour Party,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,Having an Extramarital Affair,Support EU Integration,Male,Labour Party
155.245.28.11,100,27,TRUE,2018/6/4 06:05,R_2YxKlzjwclRfIwQ,,,,,51.90859985,0.920898438,anonymous,EN,17.872,17.872,18.886,1,Candidate 1,7.767,7.767,9.156,1,Candidate 2,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,Scandal,Having an Extramarital Affair,Oppose EU Integration,Liberal Democrats,Male,Sexual Harassment,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,Scandal,Misreporting Funds,Support EU Integration,Labour Party,Female,Misreporting Funds
155.245.28.17,100,21,TRUE,2018/6/4 06:06,R_1P6I8sivwJBEzEI,,,,,51.90859985,0.920898438,anonymous,EN,10.737,10.737,12.969,1,Candidate 1,5.385,5.385,7.029,1,Candidate 2,Party Affiliation,Conservative Party,Scandal,No Scandal,Gender,Male,EU Integration,Support EU Integration,Liberal Democrats,No Scandal,Female,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Gender,Male,EU Integration,Support EU Integration,Liberal Democrats,Having an Extramarital Affair,Female,Support EU Integration
155.245.28.10,100,62,TRUE,2018/6/4 06:06,R_OAIpOmuVLXCaKIh,,,,,51.90859985,0.920898438,anonymous,EN,9.384,9.384,15.57,1,Candidate 2,8.595,8.595,48.65,1,Candidate 1,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Gender,Male,Support EU Integration,No Scandal,Liberal Democrats,Female,EU Integration,Oppose EU Integration,Scandal,No Scandal,Party Affiliation,Liberal Democrats,Gender,Female,Neutral,Misreporting Funds,Labour Party,Female
155.245.28.12,100,29,TRUE,2018/6/4 06:06,R_x4796yQ3cniq89z,,,,,51.90859985,0.920898438,anonymous,EN,16.885,16.885,18.456,1,Candidate 2,10.191,10.191,11.701,1,Candidate 2,Gender,Female,Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Labour Party,Female,Having an Extramarital Affair,Oppose EU Integration,Labour Party,Gender,Female,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Male,Plagiarism,Neutral,Labour Party
155.245.28.13,100,45,TRUE,2018/6/4 06:06,R_1mrbIUIZjrjXHUd,,,,,51.90859985,0.920898438,anonymous,EN,27.751,27.751,29.802,1,Candidate 1,15.422,15.422,16.62,1,Candidate 1,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Neutral,Conservative Party,Female,Plagiarism,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Female,Scandal,Plagiarism,EU Integration,Support EU Integration,Conservative Party,Male,Sexual Harassment,Neutral
155.245.28.9,100,74,TRUE,2018/6/4 06:07,R_3I5DAMNRorjzpYa,,,,,51.90859985,0.920898438,anonymous,EN,18.539,18.539,21.815,1,Candidate 2,51.435,51.435,55.342,1,Candidate 1,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extramarital Affair,Support EU Integration,Conservative Party,Male,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Male,Scandal,Plagiarism,Oppose EU Integration,Conservative Party,Male,Sexual Harassment
155.245.28.12,100,23,TRUE,2018/6/4 06:34,R_Zz7z1eqpXA6x98R,,,,,51.90859985,0.920898438,anonymous,EN,8.733,8.733,9.817,1,Candidate 1,10.605,10.605,12.145,1,Candidate 1,Scandal,No Scandal,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Neutral,Sexual Harassment,Labour Party,Female,Support EU Integration,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Gender,Female,EU Integration,Neutral,Misreporting Funds,Labour Party,Male,Support EU Integration
155.245.28.9,100,15,TRUE,2018/6/4 06:34,R_ZvHtI3OHquiRZvP,,,,,51.90859985,0.920898438,anonymous,EN,7.301,7.301,8.821,1,Candidate 2,4.43,4.43,5.849,1,Candidate 2,Gender,Female,Scandal,Plagiarism,EU Integration,Neutral,Party Affiliation,Conservative Party,Female,Having an Extramarital Affair,Support EU Integration,Conservative Party,Gender,Female,Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Labour Party,Female,No Scandal,Support EU Integration,Labour Party
155.245.28.4,100,24,TRUE,2018/6/4 06:34,R_1cUI2VvhxnCRIBG,,,,,51.90859985,0.920898438,anonymous,EN,10.487,10.487,11.437,1,Candidate 1,4.793,4.793,12.241,1,Candidate 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Gender,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,Male,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,No Scandal,Gender,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Female
155.245.28.13,100,25,TRUE,2018/6/4 06:36,R_3hFT1SgRVkNbGyg,,,,,51.90859985,0.920898438,anonymous,EN,7.869,7.869,11.752,1,Candidate 1,12.251,12.251,14.325,1,Candidate 2,Scandal,Misreporting Funds,Party Affiliation,Labour Party,EU Integration,Neutral,Gender,Female,Sexual Harassment,Conservative Party,Support EU Integration,Female,Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Male,Plagiarism,Conservative Party,Neutral,Female
155.245.28.11,100,22,TRUE,2018/6/4 06:36,R_3po5mZkKL2B3AR8,,,,,51.90859985,0.920898438,anonymous,EN,8.863,8.863,10.745,1,Candidate 1,9.804,9.804,11.788,1,Candidate 2,Party Affiliation,Labour Party,Gender,Female,EU Integration,Neutral,Scandal,Plagiarism,Conservative Party,Male,Support EU Integration,Plagiarism,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Liberal Democrats,Female,Support EU Integration,Plagiarism
155.245.28.2,100,26,TRUE,2018/6/4 06:40,R_umqMsMvCs0CmqpX,,,,,51.90859985,0.920898438,anonymous,EN,12.744,12.744,14.125,1,Candidate 2,8.778,8.778,12.626,1,Candidate 1,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Having an Extramarital Affair,Support EU Integration,Female,Liberal Democrats,Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,Sexual Harassment,Oppose EU Integration,Male,Conservative Party
155.245.28.13,100,29,TRUE,2018/6/4 07:04,R_1MMr01yRMx4667d,,,,,51.90859985,0.920898438,anonymous,EN,6.707,6.707,8.292,1,Candidate 2,16.897,16.897,19.869,1,Candidate 2,Gender,Female,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Female,Liberal Democrats,No Scandal,Oppose EU Integration,Gender,Female,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Female,Conservative Party,Misreporting Funds,Neutral
155.245.28.16,100,19,TRUE,2018/6/4 07:04,R_20PCtuJjpuT4njy,,,,,51.90859985,0.920898438,anonymous,EN,5.954,5.954,11.141,1,Candidate 2,6.412,6.412,7.359,1,Candidate 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Male,Labour Party,Neutral,No Scandal,Female,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Scandal,No Scandal,Gender,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,Female
155.245.28.4,100,29,TRUE,2018/6/4 07:05,R_1flMSS6bTuSjlba,,,,,51.90859985,0.920898438,anonymous,EN,9.282,9.282,10.859,1,Candidate 2,18.007,18.007,18.938,1,Candidate 2,Gender,Female,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Male,Labour Party,Having an Extramarital Affair,Neutral,Gender,Male,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Female,Conservative Party,Misreporting Funds,Oppose EU Integration
155.245.28.12,100,25,TRUE,2018/6/4 07:06,R_2aazi7cGaPyME4g,,,,,51.90859985,0.920898438,anonymous,EN,10.707,10.707,12.291,1,Candidate 2,9.308,9.308,12.571,1,Candidate 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Gender,Male,Scandal,No Scandal,Conservative Party,Neutral,Female,No Scandal,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,Gender,Male,Scandal,Misreporting Funds,Liberal Democrats,Oppose EU Integration,Female,Plagiarism
155.245.28.8,100,34,TRUE,2018/6/4 07:06,R_30j9wP3kUwl6N74,,,,,51.90859985,0.920898438,anonymous,EN,12.775,12.775,16.246,1,Candidate 1,17.986,17.986,18.824,1,Candidate 1,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,Conservative Party,Support EU Integration,Female,Sexual Harassment,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Scandal,Having an Extramarital Affair,Labour Party,Oppose EU Integration,Female,No Scandal
155.245.28.9,100,23,TRUE,2018/6/4 07:06,R_3TKVHgZylpZDtG9,,,,,51.90859985,0.920898438,anonymous,EN,8.923,8.923,11.053,1,Candidate 1,10.497,10.497,11.86,1,Candidate 2,Gender,Female,EU Integration,Neutral,Scandal,No Scandal,Party Affiliation,Liberal Democrats,Female,Neutral,No Scandal,Labour Party,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Male,Support EU Integration,Having an Extramarital Affair,Liberal Democrats
155.245.28.10,100,47,TRUE,2018/6/4 07:07,R_WedofousTkMvhV7,,,,,51.90859985,0.920898438,anonymous,EN,18.891,18.891,26.938,1,Candidate 1,20.04,20.04,21.992,1,Candidate 2,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,Sexual Harassment,Support EU Integration,Male,Conservative Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Having an Extramarital Affair,Oppose EU Integration,Male,Conservative Party
155.245.28.17,100,14,TRUE,2018/6/4 07:07,R_2wv0MapJN5tvMgY,,,,,51.90859985,0.920898438,anonymous,EN,7.041,7.041,8.051,1,Candidate 2,5.455,5.455,6.289,1,Candidate 2,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Male,No Scandal,Labour Party,Neutral,Female,Scandal,Plagiarism,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Gender,Male,No Scandal,Liberal Democrats,Oppose EU Integration,Female
155.245.28.2,100,35,TRUE,2018/6/4 07:07,R_3shJNfMR1AS4bTo,,,,,51.90859985,0.920898438,anonymous,EN,20.294,20.294,21.832,1,Candidate 2,13.142,13.142,14.161,1,Candidate 2,Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Gender,Female,Plagiarism,Labour Party,Support EU Integration,Female,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Neutral,Gender,Male,Misreporting Funds,Conservative Party,Neutral,Male
155.245.28.14,100,53,TRUE,2018/6/4 07:08,R_0kS90Yh9cGyIJzP,,,,,51.90859985,0.920898438,anonymous,EN,20.716,20.716,27.89,1,Candidate 1,20.652,20.652,26.28,1,Candidate 1,Party Affiliation,Labour Party,Gender,Male,Scandal,Plagiarism,EU Integration,Support EU Integration,Labour Party,Male,Having an Extramarital Affair,Neutral,Party Affiliation,Labour Party,Gender,Male,Scandal,Plagiarism,EU Integration,Support EU Integration,Liberal Democrats,Female,Having an Extramarital Affair,Support EU Integration
155.245.28.2,100,32,TRUE,2018/6/4 07:33,R_2ruWvPpeMtDL6dR,,,,,51.90859985,0.920898438,anonymous,EN,11.962,13.048,13.645,2,Candidate 1,17.667,17.667,19.164,1,Candidate 2,Scandal,No Scandal,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Female,Plagiarism,Conservative Party,Oppose EU Integration,Male,Scandal,Misreporting Funds,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Female,No Scandal,Labour Party,Oppose EU Integration,Male
155.245.28.10,100,35,TRUE,2018/6/4 07:33,R_3q8YgXpnGChY12t,,,,,51.90859985,0.920898438,anonymous,EN,15.705,15.705,17.604,1,Candidate 1,10.11,10.11,17.9,1,Candidate 2,EU Integration,Neutral,Scandal,Plagiarism,Party Affiliation,Labour Party,Gender,Male,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Male,EU Integration,Neutral,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Female,Support EU Integration,Misreporting Funds,Labour Party,Female
155.245.28.8,100,23,TRUE,2018/6/4 07:33,R_2zOYjCIVvAW2V23,,,,,51.90859985,0.920898438,anonymous,EN,15.951,15.951,17.321,1,Candidate 2,4.689,4.689,6.38,1,Candidate 1,Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Female,Party Affiliation,Labour Party,Misreporting Funds,Oppose EU Integration,Male,Liberal Democrats,Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Liberal Democrats,Misreporting Funds,Oppose EU Integration,Male,Liberal Democrats
155.245.28.9,100,25,TRUE,2018/6/4 07:34,R_3hhF1XraxrrQTlH,,,,,51.90859985,0.920898438,anonymous,EN,12.164,12.164,13.59,1,Candidate 1,10.241,10.241,12.319,1,Candidate 2,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Oppose EU Integration,Female,Labour Party,Having an Extramarital Affair,EU Integration,Neutral,Gender,Male,Party Affiliation,Labour Party,Scandal,Having an Extramarital Affair,Support EU Integration,Female,Liberal Democrats,Plagiarism
155.245.28.11,100,40,TRUE,2018/6/4 07:34,R_1P6QSPMFk2YbsRv,,,,,51.90859985,0.920898438,anonymous,EN,21.196,21.196,23.128,1,Candidate 1,16.995,16.995,18.495,1,Candidate 1,Scandal,Misreporting Funds,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Misreporting Funds,Male,Neutral,Conservative Party,Scandal,Plagiarism,Gender,Female,EU Integration,Neutral,Party Affiliation,Labour Party,Misreporting Funds,Female,Support EU Integration,Conservative Party
155.245.28.12,100,49,TRUE,2018/6/4 07:35,R_3PAG36UvkDjdxbJ,,,,,51.90859985,0.920898438,anonymous,EN,21.521,21.521,28.236,1,Candidate 2,21.394,21.394,22.347,1,Candidate 2,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Labour Party,Neutral,No Scandal,Female,Labour Party,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Misreporting Funds,Female,Labour Party
155.245.28.11,100,34,TRUE,2018/6/4 08:02,R_3poqv74UtAuz69T,,,,,51.90859985,0.920898438,anonymous,EN,22.2,22.2,23.068,1,Candidate 2,10.542,10.542,11.938,1,Candidate 2,EU Integration,Support EU Integration,Gender,Female,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Oppose EU Integration,Female,Having an Extramarital Affair,Liberal Democrats,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Support EU Integration,Male,Plagiarism,Labour Party
155.245.28.4,100,34,TRUE,2018/6/4 08:03,R_2VmRf77WGtaXWAo,,,,,51.90859985,0.920898438,anonymous,EN,11.21,15.933,21.557,3,Candidate 2,9.433,9.433,12.708,1,Candidate 2,Gender,Female,Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Female,Having an Extramarital Affair,Labour Party,Oppose EU Integration,Gender,Female,Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Female,No Scandal,Labour Party,Support EU Integration
155.245.28.8,100,24,TRUE,2018/6/4 08:07,R_NUwFpDsgFU8F5At,,,,,51.90859985,0.920898438,anonymous,EN,9.433,9.433,12.356,1,Candidate 2,9.624,9.624,10.698,1,Candidate 1,Party Affiliation,Labour Party,Gender,Male,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Labour Party,Male,Misreporting Funds,Support EU Integration,Party Affiliation,Labour Party,Gender,Male,Scandal,No Scandal,EU Integration,Oppose EU Integration,Liberal Democrats,Male,Sexual Harassment,Neutral
155.245.28.2,100,14,TRUE,2018/6/4 08:32,R_ZfakHUFmjUrUm5z,,,,,51.90859985,0.920898438,anonymous,EN,6.95,8.245,8.842,3,Candidate 1,4.067,4.067,4.804,1,Candidate 2,Party Affiliation,Labour Party,Scandal,No Scandal,Gender,Male,EU Integration,Oppose EU Integration,Conservative Party,Having an Extramarital Affair,Male,Oppose EU Integration,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,Gender,Female,EU Integration,Oppose EU Integration,Liberal Democrats,Misreporting Funds,Female,Support EU Integration
155.245.28.10,100,22,TRUE,2018/6/4 08:33,R_23eHxzdtMYj5sx3,,,,,51.90859985,0.920898438,anonymous,EN,14.042,14.042,14.994,1,Candidate 2,6.268,6.268,6.95,1,Candidate 2,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Male,Labour Party,Oppose EU Integration,Plagiarism,Female
155.245.28.11,100,26,TRUE,2018/6/4 08:34,R_2D095bcos6JKEMc,,,,,51.90859985,0.920898438,anonymous,EN,6.434,6.434,9.401,1,Candidate 1,14.944,14.944,17.727,1,Candidate 2,Gender,Female,Party Affiliation,Labour Party,Scandal,No Scandal,EU Integration,Neutral,Male,Liberal Democrats,Misreporting Funds,Neutral,Gender,Male,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Neutral,Male,Conservative Party,Plagiarism,Oppose EU Integration
155.245.28.17,100,31,TRUE,2018/6/4 08:34,R_3PvMNh2UUZdRJFl,,,,,51.90859985,0.920898438,anonymous,EN,21.037,21.037,21.724,1,Candidate 2,8.683,8.683,9.676,1,Candidate 1,Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Gender,Male,EU Integration,Neutral,Sexual Harassment,Labour Party,Female,Neutral,Scandal,No Scandal,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Neutral,Misreporting Funds,Labour Party,Male,Neutral
155.245.28.4,100,27,TRUE,2018/6/4 08:34,R_Wr2g8qtQxDbsxDX,,,,,51.90859985,0.920898438,anonymous,EN,11.161,11.161,12.977,1,Candidate 1,13.185,13.185,14.611,1,Candidate 2,Party Affiliation,Labour Party,Gender,Female,EU Integration,Support EU Integration,Scandal,No Scandal,Conservative Party,Male,Oppose EU Integration,Sexual Harassment,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Conservative Party,Male,Neutral,Plagiarism
155.245.28.12,100,28,TRUE,2018/6/4 08:35,R_12mPkMUdk8es5gu,,,,,51.90859985,0.920898438,anonymous,EN,14.689,14.689,15.858,1,Candidate 1,5.362,5.362,12.493,1,Candidate 2,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Female,Scandal,Plagiarism,Labour Party,Support EU Integration,Male,Sexual Harassment,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Gender,Male,Scandal,Sexual Harassment,Labour Party,Oppose EU Integration,Female,Misreporting Funds
155.245.28.15,100,20,TRUE,2018/6/4 08:35,R_Uz5VnAH287XvhCh,,,,,51.90859985,0.920898438,anonymous,EN,9.365,9.365,10.818,1,Candidate 2,8.296,8.296,9.294,1,Candidate 1,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Female,Neutral,Sexual Harassment,Conservative Party,Gender,Female,EU Integration,Neutral,Scandal,No Scandal,Party Affiliation,Conservative Party,Male,Oppose EU Integration,No Scandal,Conservative Party
155.245.28.14,100,37,TRUE,2018/6/4 08:35,R_Twkx82sM5OnkK3v,,,,,51.90859985,0.920898438,anonymous,EN,12.277,24.384,25.519,5,Candidate 2,9.503,9.503,11.772,1,Candidate 2,EU Integration,Neutral,Gender,Male,Party Affiliation,Conservative Party,Scandal,No Scandal,Neutral,Male,Labour Party,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Liberal Democrats,Scandal,Sexual Harassment,Support EU Integration,Female,Liberal Democrats,No Scandal
155.245.28.8,100,41,TRUE,2018/6/4 08:36,R_1GNViZMQFAblWDS,,,,,51.90859985,0.920898438,anonymous,EN,22.136,22.136,23.885,1,Candidate 1,17.616,17.616,18.418,1,Candidate 1,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Scandal,Sexual Harassment,Gender,Female,Oppose EU Integration,Conservative Party,Misreporting Funds,Male,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Scandal,No Scandal,Gender,Male,Oppose EU Integration,Liberal Democrats,Misreporting Funds,Female
155.245.28.9,100,42,TRUE,2018/6/4 08:37,R_6hzM2ctKQHIAofv,,,,,51.90859985,0.920898438,anonymous,EN,14.966,14.966,16.756,1,Candidate 1,24.642,24.642,26.072,1,Candidate 2,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Male,Conservative Party,EU Integration,Neutral,Scandal,Sexual Harassment,Gender,Female,Party Affiliation,Labour Party,Oppose EU Integration,Plagiarism,Male,Liberal Democrats
155.245.28.13,100,50,TRUE,2018/6/4 08:37,R_dmpoOAn0hICf4aZ,,,,,51.90859985,0.920898438,anonymous,EN,30.451,30.451,31.615,1,Candidate 1,15.899,16.914,20.172,2,Candidate 2,EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,Neutral,Male,Labour Party,Misreporting Funds,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Liberal Democrats,Scandal,Sexual Harassment,Oppose EU Integration,Female,Conservative Party,Plagiarism
